FIOStevilkaZadeve;KlasifikacijaNesrece;UpravnaEnotaStoritve;DatumPN;UraPN;VNaselju;Lokacija;VrstaCesteNaselja;SifraCesteNaselja;TekstCesteNaselja;SifraOdsekaUlice;TekstOdsekaUlice;StacionazaDogodka;OpisKraja;VzrokNesrece;TipNesrece;VremenskeOkoliscine;StanjePrometa;StanjeVozisca;VrstaVozisca;GeoKoordinataX;GeoKoordinataY
462034;BREZ POŠKODBE;NOVA GORICA;20.06.2005;14;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1426;SOLKAN-GONJAČE;5200;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459921018786;136049568641
482246;BREZ POŠKODBE;NOVA GORICA;11.11.2005;22;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37026;DOBROVO;6;VINOGRADNIŠKA ULICA;4;NARAVNO OKOLJE;NEPRAVILNA STRAN / SMER VOŽNJE;PREVRNITEV VOZILA;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;459925513714;135224946695
477299;LAŽJA TELESNA POŠKODBA;NOVA GORICA;10.10.2005;22;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1426;SOLKAN-GONJAČE;5450;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;ČELNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459942537756;136043348379
464514;HUDA TELESNA POŠKODBA;NOVA GORICA;13.07.2005;20;N;CESTA;LOKALNA CESTA;95725;GRGAR-KROMBERK;0;NI ODSEKOV;700;CESTA;NEPRILAGOJENA HITROST;OSTALO;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;459973869253;136873725894
472218;BREZ POŠKODBE;NOVA GORICA;3.09.2005;4;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1426;SOLKAN-GONJAČE;7800;CESTA;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;OBLAČNO;NEZNANO;SUHO;ZGLAJEN ASFALT / BETON;459961347696;135802362671
490999;BREZ POŠKODBE;NOVA GORICA;29.12.2005;12;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37026;DOBROVO;3;GRAJSKA CESTA;10;NARAVNO OKOLJE;OSTALO;OSTALO;NEZNANO;NEZNANO;OSTALO;MAKADAM;459967485988;135235191821
469176;BREZ POŠKODBE;NOVA GORICA;19.08.2005;21;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37026;DOBROVO;4;GREGORČIČEVA ULICA;7;NARAVNO OKOLJE;OSTALO;OPLAŽENJE;JASNO;NEZNANO;SUHO;ZGLAJEN ASFALT / BETON;459968196674;135269384911
463391;HUDA TELESNA POŠKODBA;NOVA GORICA;26.06.2005;23;N;CESTA;LOKALNA CESTA;95756;020010 DOBROVO-PLEŠIVO;95756;RC 402 MEJA ITALIJA;100;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;POVOŽENJE PEŠCA;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459968718271;135260979463
457652;BREZ POŠKODBE;NOVA GORICA;27.05.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37026;DOBROVO;3;GRAJSKA CESTA;4;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459970578908;135258735378
478449;BREZ POŠKODBE;NOVA GORICA;6.10.2005;11;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37010;BILJANA;0;NI ODSEKOV;36;NARAVNO OKOLJE;OSTALO;POVOŽENJE ŽIVALI;DEŽEVNO;NEZNANO;MOKRO;HRAPAV  ASFALT / BETON;459974235404;135340231594
460120;BREZ POŠKODBE;NOVA GORICA;31.05.2005;15;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37026;DOBROVO;5;TRG 25. MAJA;10;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NEZNANO;SUHO;ZGLAJEN ASFALT / BETON;459974291291;135274516599
461256;BREZ POŠKODBE;NOVA GORICA;26.06.2005;23;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1426;SOLKAN-GONJAČE;7100;CESTA;NEPRILAGOJENA HITROST;NALETNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459983167135;135871392951
478552;BREZ POŠKODBE;NOVA GORICA;13.10.2005;18;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37026;DOBROVO;5;TRG 25. MAJA;3;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V OBJEKT;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459976010499;135268274072
447672;BREZ POŠKODBE;NOVA GORICA;17.03.2005;8;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37026;DOBROVO;5;TRG 25. MAJA;5;NARAVNO OKOLJE;PREMIKI Z VOZILOM;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459976859907;135271350047
479963;BREZ POŠKODBE;NOVA GORICA;15.10.2005;16;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37026;DOBROVO;1;BEVKOVA ULICA;2;NARAVNO OKOLJE;OSTALO;OSTALO;JASNO;NEZNANO;OSTALO;OSTALO;459977927854;135263446397
475290;LAŽJA TELESNA POŠKODBA;NOVA GORICA;29.09.2005;16;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1045;DOBROVO-NEBLO;200;CESTA;NEPRAVILNO PREHITEVANJE;NALETNO TRČENJE;OBLAČNO;NORMALEN;MOKRO;HRAPAV  ASFALT / BETON;459977879874;135245760417
442541;BREZ POŠKODBE;NOVA GORICA;16.02.2005;14;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37026;DOBROVO;1;BEVKOVA ULICA;1;NARAVNO OKOLJE;OSTALO;OSTALO;NEZNANO;NORMALEN;OSTALO;OSTALO;459978940722;135258255368
486092;BREZ POŠKODBE;NOVA GORICA;2.12.2005;12;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37026;DOBROVO;5;TRG 25. MAJA;9;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;OBLAČNO;NEZNANO;MOKRO;HRAPAV  ASFALT / BETON;459979199959;135278388767
464511;LAŽJA TELESNA POŠKODBA;NOVA GORICA;13.07.2005;19;N;CESTA;LOKALNA CESTA;95724;SKALNICA;0;NI ODSEKOV;2700;CESTA;PREMIKI Z VOZILOM;POVOŽENJE PEŠCA;JASNO;GOST;SUHO;HRAPAV  ASFALT / BETON;459995682764;136551602980
491413;BREZ POŠKODBE;NOVA GORICA;23.12.2005;3;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1426;SOLKAN-GONJAČE;6600;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRČENJE V OBJEKT;OBLAČNO;REDEK;MOKRO;ZGLAJEN ASFALT / BETON;459992877855;135929244408
465001;BREZ POŠKODBE;NOVA GORICA;13.07.2005;15;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1045;DOBROVO-NEBLO;300;CESTA;NEPRAVILNO PREHITEVANJE;OPLAŽENJE;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459984710953;135238220035
465882;LAŽJA TELESNA POŠKODBA;NOVA GORICA;23.07.2005;18;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1045;DOBROVO-NEBLO;300;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;OBLAČNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459984710953;135238220035
453458;LAŽJA TELESNA POŠKODBA;NOVA GORICA;26.04.2005;16;N;CESTA;REGIONALNA CESTA III. REDA;607;PREVALA - GRGAR - ČEPOVAN;5723;PREVAL-GRGAR-ČEPOVAN;3000;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;460013469315;136843224012
439924;BREZ POŠKODBE;NOVA GORICA;23.01.2005;10;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37039;GRGAR;0;NI ODSEKOV;165;NARAVNO OKOLJE;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460016337727;136717658573
488882;LAŽJA TELESNA POŠKODBA;NOVA GORICA;2.12.2005;18;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37026;DOBROVO;2;GORIŠKA CESTA;18;NARAVNO OKOLJE;NEPRAVILNA STRAN / SMER VOŽNJE;ČELNO TRČENJE;DEŽEVNO;NORMALEN;MOKRO;ZGLAJEN ASFALT / BETON;459999924189;135315668727
444045;BREZ POŠKODBE;NOVA GORICA;16.01.2005;3;N;CESTA;REGIONALNA CESTA III. REDA;607;PREVALA - GRGAR - ČEPOVAN;5723;PREVAL-GRGAR-ČEPOVAN;3200;CESTA;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;JASNO;REDEK;SPOLZKO;HRAPAV  ASFALT / BETON;460023942040;136861955912
456180;LAŽJA TELESNA POŠKODBA;NOVA GORICA;24.05.2005;16;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;6000;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460031364817;136313036485
464332;LAŽJA TELESNA POŠKODBA;NOVA GORICA;13.06.2005;8;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;6000;CESTA;NEPRILAGOJENA HITROST;ČELNO TRČENJE;OBLAČNO;NORMALEN;MOKRO;HRAPAV  ASFALT / BETON;460031364817;136313036485
486098;LAŽJA TELESNA POŠKODBA;NOVA GORICA;4.12.2005;20;N;CESTA;LOKALNA CESTA;95709;020040 ŠMARTNO - VIPOLŽE;95709;RC 402 - LC 020030;300;CESTA;NEPRILAGOJENA HITROST;TRČENJE V STOJEČE / PARKIRANO VOZILO;DEŽEVNO;REDEK;MOKRO;ZGLAJEN ASFALT / BETON;460034531652;135531929239
478773;HUDA TELESNA POŠKODBA;NOVA GORICA;19.08.2005;0;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1045;DOBROVO-NEBLO;3000;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;460029200726;134999206429
478020;BREZ POŠKODBE;NOVA GORICA;16.10.2005;18;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1465;GONJAČE-DOBROVO;1900;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ČELNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460046024179;135501545061
466370;HUDA TELESNA POŠKODBA;NOVA GORICA;12.07.2005;15;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;5600;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;ČELNO TRČENJE;OBLAČNO;GOST;SUHO;ZGLAJEN ASFALT / BETON;460055656247;136275251034
450155;BREZ POŠKODBE;NOVA GORICA;9.04.2005;12;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;5600;CESTA;OSTALO;NALETNO TRČENJE;DEŽEVNO;NORMALEN;MOKRO;ZGLAJEN ASFALT / BETON;460055656247;136275251034
444020;BREZ POŠKODBE;NOVA GORICA;1.03.2005;11;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1465;GONJAČE-DOBROVO;2100;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;460047682184;135476194232
493256;BREZ POŠKODBE;NOVA GORICA;26.12.2005;19;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;5400;CESTA;OSTALO;POVOŽENJE ŽIVALI;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460066566974;136254708987
459415;BREZ POŠKODBE;NOVA GORICA;10.06.2005;21;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1465;GONJAČE-DOBROVO;1250;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;460058939290;135562283145
487264;BREZ POŠKODBE;NOVA GORICA;6.12.2005;17;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37130;ZALI BREG;0;NI ODSEKOV;9;NARAVNO OKOLJE;OSTALO;POVOŽENJE ŽIVALI;DEŽEVNO;REDEK;MOKRO;ZGLAJEN ASFALT / BETON;460057307691;135405312618
454351;BREZ POŠKODBE;NOVA GORICA;5.05.2005;9;N;CESTA;LOKALNA CESTA;95706;020090 DRNOVK - VRHOVLJE;95706;RC 402 - LC 163000;6000;CESTA;NEPRILAGOJENA HITROST;BOČNO TRČENJE;DEŽEVNO;REDEK;MOKRO;HRAPAV  ASFALT / BETON;460064009582;135254319660
445690;HUDA TELESNA POŠKODBA;NOVA GORICA;10.03.2005;18;N;CESTA;REGIONALNA CESTA III. REDA;606;KANAL-LIG-GOLO BRDO-NEBLO;5703;KANAL-LIG-MIŠČEK-NEBLO;35400;CESTA;OSTALO;PREVRNITEV VOZILA;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;460066371009;135027384974
489911;LAŽJA TELESNA POŠKODBA;NOVA GORICA;25.12.2005;21;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;5000;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;OBLAČNO;NORMALEN;MOKRO;ZGLAJEN ASFALT / BETON;460088480350;136213878429
471355;BREZ POŠKODBE;NOVA GORICA;2.09.2005;23;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;4900;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;460093569940;136203163413
447673;BREZ POŠKODBE;NOVA GORICA;13.03.2005;11;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1465;GONJAČE-DOBROVO;650;CESTA;OSTALO;OSTALO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460087236446;135615782120
460118;BREZ POŠKODBE;NOVA GORICA;19.06.2005;21;N;CESTA;REGIONALNA CESTA III. REDA;608;SOLKAN-LOKVE-DOL.TREBUŠA;1065;LOKVE-ČEPOVAN;0;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;460115525447;137913924880
468920;BREZ POŠKODBE;NOVA GORICA;10.07.2005;0;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;4500;CESTA;OSTALO;PREVRNITEV VOZILA;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;460098218006;136155914855
446555;BREZ POŠKODBE;NOVA GORICA;15.03.2005;10;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;4500;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;JASNO;GOST;SUHO;HRAPAV  ASFALT / BETON;460098218006;136155914855
454203;BREZ POŠKODBE;NOVA GORICA;5.03.2005;17;N;CESTA;REGIONALNA CESTA III. REDA;608;SOLKAN-LOKVE-DOL.TREBUŠA;1067;SOLKAN-LOKVE;19000;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460125462233;137875096510
448922;BREZ POŠKODBE;NOVA GORICA;3.04.2005;19;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;4300;CESTA;NEPRAVILNOSTI NA CESTI;OSTALO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460108326361;136136163690
439948;BREZ POŠKODBE;NOVA GORICA;12.01.2005;8;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;4250;CESTA;NEPRILAGOJENA HITROST;ČELNO TRČENJE;JASNO;NORMALEN;SPOLZKO;ZGLAJEN ASFALT / BETON;460112156709;136132968858
473239;BREZ POŠKODBE;NOVA GORICA;7.09.2005;22;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1465;GONJAČE-DOBROVO;300;CESTA;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;OBLAČNO;REDEK;MOKRO;ZGLAJEN ASFALT / BETON;460108616903;135641701057
453155;BREZ POŠKODBE;NOVA GORICA;4.05.2005;10;N;CESTA;REGIONALNA CESTA II. REDA;402;SOLKAN - GONJAČE - NEBLO;1465;GONJAČE-DOBROVO;0;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460124513124;135668021751
473050;BREZ POŠKODBE;NOVA GORICA;13.09.2005;16;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;4000;CESTA;OSTALO;OPLAŽENJE;JASNO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;460134201693;136125574115
474078;BREZ POŠKODBE;NOVA GORICA;20.09.2005;9;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;4000;CESTA;NEPRAVILNOSTI NA TOVORU;OSTALO;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460134201693;136125574115
462725;BREZ POŠKODBE;NOVA GORICA;30.06.2005;15;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;3900;CESTA;NEPRAVILNO PREHITEVANJE;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;460142794706;136121872643
483574;HUDA TELESNA POŠKODBA;NOVA GORICA;19.11.2005;21;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;3400;CESTA;NEPRILAGOJENA HITROST;ČELNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;460168909271;136071756330
479460;LAŽJA TELESNA POŠKODBA;NOVA GORICA;13.09.2005;16;N;CESTA;LOKALNA CESTA;95721;ZABRDO-BITEŽ;0;NI ODSEKOV;1000;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;460177433273;136720651822
475776;BREZ POŠKODBE;NOVA GORICA;3.10.2005;14;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;3250;CESTA;NEPRILAGOJENA HITROST;NALETNO TRČENJE;DEŽEVNO;NORMALEN;MOKRO;HRAPAV  ASFALT / BETON;460181078106;136066155964
480851;BREZ POŠKODBE;NOVA GORICA;3.10.2005;12;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;3150;CESTA;NEPRILAGOJENA HITROST;OPLAŽENJE;DEŽEVNO;NORMALEN;MOKRO;ZGLAJEN ASFALT / BETON;460189842614;136069164905
476956;LAŽJA TELESNA POŠKODBA;NOVA GORICA;7.10.2005;13;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;3150;CESTA;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;DEŽEVNO;NORMALEN;MOKRO;ZGLAJEN ASFALT / BETON;460189842614;136069164905
469633;LAŽJA TELESNA POŠKODBA;NOVA GORICA;9.08.2005;1;N;CESTA;REGIONALNA CESTA III. REDA;607;PREVALA - GRGAR - ČEPOVAN;5723;PREVAL-GRGAR-ČEPOVAN;10400;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;PREVRNITEV VOZILA;OBLAČNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;460215838386;137668148618
462525;BREZ POŠKODBE;NOVA GORICA;8.06.2005;7;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37038;GRADNO;0;NI ODSEKOV;2;NARAVNO OKOLJE;NEPRAVILNA STRAN / SMER VOŽNJE;ČELNO TRČENJE;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;460225655267;135299754752
441376;BREZ POŠKODBE;NOVA GORICA;1.02.2005;6;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;2500;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460245627987;136061694595
443784;BREZ POŠKODBE;NOVA GORICA;2.02.2005;18;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;2500;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460245627987;136061694595
459179;BREZ POŠKODBE;NOVA GORICA;15.05.2005;15;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;2500;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRČENJE V OBJEKT;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;460245627987;136061694595
453682;BREZ POŠKODBE;NOVA GORICA;9.05.2005;22;N;CESTA;REGIONALNA CESTA III. REDA;612;PLAVE - GONJAČE;1042;PLAVE-GONJAČE;4000;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;460261318881;135757622258
467925;BREZ POŠKODBE;NOVA GORICA;24.06.2005;18;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;2200;CESTA;OSTALO;OSTALO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460265461997;136035362529
459069;BREZ POŠKODBE;NOVA GORICA;7.06.2005;13;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;1800;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;OBLAČNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;460274491507;135986437217
465495;BREZ POŠKODBE;NOVA GORICA;20.07.2005;17;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;1550;CESTA;NEPRAVILNO PREHITEVANJE;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460294603710;135975595343
456633;HUDA TELESNA POŠKODBA;NOVA GORICA;26.05.2005;22;N;CESTA;REGIONALNA CESTA III. REDA;612;PLAVE - GONJAČE;1042;PLAVE-GONJAČE;1800;CESTA;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;460294535774;135904161823
485788;BREZ POŠKODBE;NOVA GORICA;28.11.2005;7;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;1500;CESTA;NEPRAVILNO PREHITEVANJE;OPLAŽENJE;DEŽEVNO;GOST;MOKRO;ZGLAJEN ASFALT / BETON;460299025507;135976646249
444071;BREZ POŠKODBE;NOVA GORICA;2.03.2005;20;N;CESTA;REGIONALNA CESTA III. REDA;612;PLAVE - GONJAČE;1042;PLAVE-GONJAČE;3080;CESTA;NEPRILAGOJENA HITROST;BOČNO TRČENJE;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;460304998217;135840597924
484418;BREZ POŠKODBE;NOVA GORICA;24.11.2005;6;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;1200;CESTA;OSTALO;OSTALO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460325054528;135986065120
459316;BREZ POŠKODBE;NOVA GORICA;25.05.2005;15;N;CESTA;REGIONALNA CESTA III. REDA;612;PLAVE - GONJAČE;1042;PLAVE-GONJAČE;1400;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;460324444965;135921746573
439261;BREZ POŠKODBE;NOVA GORICA;6.01.2005;10;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;1000;CESTA;NEPRAVILNOSTI NA TOVORU;OSTALO;JASNO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;460342893104;135987940159
489184;BREZ POŠKODBE;NOVA GORICA;20.12.2005;19;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;1000;CESTA;PREMIKI Z VOZILOM;POVOŽENJE ŽIVALI;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460342893104;135987940159
452819;BREZ POŠKODBE;NOVA GORICA;28.04.2005;17;N;CESTA;REGIONALNA CESTA III. REDA;612;PLAVE - GONJAČE;1042;PLAVE-GONJAČE;1000;CESTA;OSTALO;OSTALO;JASNO;REDEK;MOKRO;HRAPAV  ASFALT / BETON;460355656552;135928189686
479218;BREZ POŠKODBE;NOVA GORICA;23.10.2005;19;N;CESTA;REGIONALNA CESTA III. REDA;612;PLAVE - GONJAČE;1042;PLAVE-GONJAČE;1000;CESTA;OSTALO;POVOŽENJE ŽIVALI;OBLAČNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;460355656552;135928189686
477588;BREZ POŠKODBE;NOVA GORICA;12.10.2005;18;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1009;PLAVE-SOLKAN;0;CESTA;OSTALO;OSTALO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;460400923136;135906886346
